Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
970226572000,0c:80:63:ee:db:3e,-80,Temperi 2,14.47180181,48.9764447,47,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,-5200
1565608023000,0c:82:68:00:09:20,-79,TP-LINK_M5_000920,13.91957815,48.0089081,3,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],,12412
969792501000,0c:8c:24:1e:6e:ba,-78,G640411,14.31238663,48.81391243,10,[WPA2-PSK-CCMP][ESS],,62437
969722363000,0c:8d:db:17:fd:17,-71,Ruze Wifi Free,14.31774027,48.81060943,11,[ESS],,62437
969722381000,0c:8d:db:18:03:26,-62,Ruze Wifi Free,14.31772793,48.81062248,46,[ESS],,12412
969722357000,0c:8d:db:18:04:56,-56,,14.31771003,48.8106509,12,[ESS],,12412
969794943000,0c:8d:db:66:1c:1e,-63,Old Inn Wifi Free,14.31521361,48.81151226,44,[ESS],,12412
1565776580000,0c:8f:ff:12:e3:c9,-75,WLAN1-9Q8YF4,13.76792801,47.9018597,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1565606714000,0c:8f:ff:12:f4:2c,-83,WLAN1-Q28T0M,14.25641759,48.20212055,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,82447
1565608913000,0c:96:bf:8f:48:50,-84,3WebCube484E,13.76817224,47.9352805,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565606126000,0c:96:bf:b2:0b:21,-84,HUWEI-SAMSUNG SERVER,14.31827456,48.28817782,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
969726737000,0c:9d:92:ad:7f:78,-78,Starnet Furini,14.30840128,48.80072791,25,[WPA2-PSK-CCMP][ESS],,132472
969724787000,0c:9d:92:b3:da:c0,-86,Meduna,14.31060687,48.81411822,18,[WPA2-PSK-CCMP][ESS],,112462
969785266000,0c:d6:bd:3a:8f:9d,-59,Ovcemut,14.31238254,48.80538084,7,[WPA2-PSK-CCMP][ESS],,22417
1565608795000,0c:d6:bd:83:23:20,-81,3WebCube231F,13.74921804,47.95081481,4,[WPA2-PSK-CCMP][ESS],,12412
1565605908000,0c:f8:93:d3:ce:70,-81,LiwestCE72,14.30123598,48.31817336,3,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565609043000,0e:18:0a:79:b3:35,-70,kipad,13.78601422,47.93146747,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564766760000,0e:18:d6:c5:8b:bb,-59,,14.31704637,48.81311996,15,[WPA2-PSK-CCMP][ESS],,112462
1564766765000,0e:18:d6:c5:8c:27,-65,,14.31694283,48.81316772,14,[WPA2-PSK-CCMP][ESS],,112462
969787490000,0e:8d:8b:19:41:5f,-82,,14.31719722,48.80960932,9,[WEP][ESS],,-5560
969790446000,0e:8d:9b:19:41:50,-55,Ruze Wifi Free,14.31644115,48.80951929,4,[ESS],,112462
969790446000,0e:8d:9b:19:41:51,-57,HRU-Private,14.31644115,48.80951929,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
969790447000,0e:8d:9b:19:41:5f,-62,,14.3164305,48.80951721,4,[WEP][ESS],,112462
969722357000,0e:8d:cb:18:04:56,-72,Ruze Wifi Free,14.31771003,48.8106509,12,[ESS],,-5200
1565776919000,0e:96:d7:39:fc:9e,-79,Senior-CHEF-Etage,13.79928961,47.91838222,16,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],,12412
1565604207000,0e:96:d7:d4:24:a9,-86,3WebGate2-0AD4,14.47534275,48.56053033,3,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],,12412
969785102000,0e:ec:da:09:0b:9f,-65,,14.31073177,48.80432115,45,[WPA2-PSK-CCMP][ESS],,12412
969784908000,0e:ec:da:09:0b:b5,-63,,14.30954124,48.80183928,90,[WPA2-PSK-CCMP][ESS],,62437
1565604303000,0e:ec:da:1d:88:5b,-83,Radio,14.48536983,48.55022821,3,[WPA2-PSK-CCMP][ESS],,12412
1565606424000,0e:ec:da:3b:56:e5,-86,oneK_Guest,14.29729723,48.24664822,4,[ESS],,112462
1565604303000,0e:ec:da:87:ac:7a,-81,Radio,14.48536983,48.55022821,3,[WPA2-PSK-CCMP][ESS],,92452
970225391000,0e:ec:da:8a:7c:04,-80,,14.47348728,48.97480434,131,[WPA2-PSK-CCMP][ESS],,72442
969790847000,0e:ec:da:8d:2e:21,-84,,14.31308428,48.81132177,9,[WPA2-PSK-CCMP][ESS],,12412
1565603699000,0e:ec:da:8d:44:82,-87,Zahnklinik-Gast,14.45283904,48.65063623,3,[WPA2-PSK-CCMP][ESS],,12412
1565603700000,0e:ec:da:8d:4a:84,-73,Zahnklinik-Gast,14.45286054,48.65050383,4,[WPA2-PSK-CCMP][ESS],,62437
1564766424000,0e:ec:da:8d:64:25,-83,,14.31741843,48.81067777,15,[WPA2-PSK-CCMP][ESS],,62437
970226765000,0e:ec:da:a1:bb:a4,-71,sso-host,14.47120574,48.97889818,46,[WPA2-EAP-CCMP][ESS],,62437
1565606040000,0e:ec:da:a1:c7:46,-77,JAF_Mobile,14.31457268,48.30206394,4,[WPA2-PSK-CCMP][ESS],,62437
1565606041000,0e:ec:da:a1:c7:67,-70,JAF_Mobile,14.31463313,48.30190069,5,[WPA2-PSK-CCMP][ESS],,62437
1565606039000,0e:ec:da:a1:c7:b0,-76,JAF_Mobile,14.31448275,48.30223492,4,[WPA2-PSK-CCMP][ESS],,12412
1565606042000,0e:ec:da:a1:c8:1e,-71,JAF_Mobile,14.31471901,48.30173354,4,[WPA2-PSK-CCMP][ESS],,12412
1565606040000,0e:ec:da:a1:c8:8e,-85,JAF_Mobile,14.31457268,48.30206394,4,[WPA2-PSK-CCMP][ESS],,12412
1565776966000,0e:ec:da:a1:c9:3e,-87,cowerk,13.80245216,47.91808604,4,[WPA2-PSK-CCMP][ESS],,62437
1565606040000,0e:ec:da:a1:ca:5a,-83,JAF_Mobile,14.31457268,48.30206394,4,[WPA2-PSK-CCMP][ESS],,62437
1565606041000,0e:ec:da:a1:ca:dd,-85,JAF_Mobile,14.31463313,48.30190069,5,[WPA2-PSK-CCMP][ESS],,112462
970226765000,0e:ec:da:a1:f4:43,-86,sso-host,14.47120574,48.97889818,46,[WPA2-EAP-CCMP][ESS],,12412
969785189000,0e:ec:da:a7:57:f6,-65,,14.31174943,48.80478812,39,[WPA2-PSK-CCMP][ESS],,12412
969785148000,0e:ec:da:a7:5b:06,-54,,14.31133034,48.80436386,26,[WPA2-PSK-CCMP][ESS],,112462
969785193000,0e:ec:da:a8:57:f6,-85,,14.31185409,48.8048501,31,[WPA2-PSK-CCMP][ESS],,-5180
969785189000,0e:ec:da:a8:5b:06,-90,,14.31174943,48.80478812,39,[WPA2-PSK-CCMP][ESS],,-5180
970226765000,0e:ec:da:aa:1a:d2,-81,sso-host,14.47120574,48.97889818,46,[WPA2-EAP-CCMP][ESS],,62437
970226765000,0e:ec:da:aa:2b:b8,-77,sso-host,14.47120574,48.97889818,46,[WPA2-EAP-CCMP][ESS],,12412
969795064000,0e:ec:da:ab:a7:f0,-79,AUTHENTIC guest,14.31473575,48.81026556,32,[ESS],,-5180
969790530000,0e:ec:da:e6:59:9f,-83,,14.31508343,48.80910974,17,[WPA2-PSK-CCMP][ESS],,12412
969722846000,0e:ec:da:e6:5f:9b,-85,,14.31745741,48.81143385,16,[WPA2-PSK-CCMP][ESS],,62437
1565609276000,10:0d:7f:6c:65:22,-83,schweizerhof_EXT,13.769065,47.90273713,3,[WPS][WEP][ESS],,112462
1565776910000,10:5a:f7:75:65:00,-73,Fellner Klemens,13.79824798,47.91810422,16,[WPA2-PSK-CCMP][ESS],,112462
1565776930000,10:5a:f7:75:71:f0,-58,bluulake,13.80036087,47.91846096,7,[WPA2-PSK-CCMP][ESS],,12412
1565604235000,10:5a:f7:75:fc:90,-72,HEXE,14.47748186,48.55794748,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1565776418000,10:5a:f7:7a:53:80,-77,Danner,13.77385341,47.88059638,3,[WPA2-PSK-CCMP][ESS],,12412
1565606107000,10:5a:f7:80:8d:3c,-75,tZZtQ05d4a2A,14.31895589,48.29105789,9,[WPA2-PSK-CCMP][ESS],,12412
969721381000,10:7b:44:3d:6e:e8,-68,Baluuu3,14.32536734,48.81001566,145,[WPA2-PSK-CCMP][ESS],,112462
969721381000,10:7b:44:3d:6e:ec,-84,Baluuu3_5G,14.32536734,48.81001566,145,[WPA2-PSK-CCMP][ESS],,-5180
1565601007000,10:7b:44:3e:b2:10,-68,KOMAR,14.31403284,48.8025579,5,[WPA2-PSK-CCMP][WPS][ESS],,22417
969721381000,10:7b:44:96:b4:00,-76,Apartman406,14.32536734,48.81001566,145,[WPA2-PSK-CCMP][ESS],,102457
1564768394000,10:7b:44:96:cc:78,-55,Kicinet_Kancelar,14.32044371,48.80935416,11,[WPA2-PSK-CCMP][ESS],,82447
969721381000,10:7b:44:9c:d1:c4,-75,Internet_RPT,14.32536734,48.81001566,145,[WPA2-PSK-CCMP][ESS],,52432
970226690000,10:7b:44:9c:f3:20,-77,Filip_deti,14.47150594,48.97814482,15,[WPA2-PSK-CCMP][ESS],,132472
1564766679000,10:7b:44:b6:e4:08,-72,Latran-recepce,14.31755181,48.81218358,19,[WPA2-PSK-CCMP][ESS],,112462
970226572000,10:7b:44:e5:ac:a0,-67,ALENA,14.47180181,48.9764447,47,[WPA2-PSK-CCMP][WPS][ESS],,112462
1565603708000,10:7b:ef:a9:9f:40,-82,JTI-media,14.45297635,48.64942852,3,[WPA2-PSK-CCMP+TKIP][ESS],,122467
969794943000,10:7b:ef:c3:75:db,-84,bilapani,14.31521361,48.81151226,44,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,132472
970226900000,10:7b:ef:c3:77:2b,-77,Internet_28,14.4706459,48.98066768,46,[WPA2-PSK-CCMP][ESS],,112462
970226572000,10:7b:ef:da:bd:c9,-84,Broker_Consulting,14.47180181,48.9764447,47,[WPA2-PSK-CCMP][WPS][ESS],,102457
1565603048000,10:7b:ef:fe:f6:50,-60,pckb-stifter,14.43448216,48.64745874,4,[WPA2-PSK-CCMP][WPS][ESS],,12412
970226900000,10:8e:e0:0c:f1:74,-88,AndroidAP,14.4706459,48.98066768,46,[WPA2-PSK-CCMP][ESS],,12412
1565612169000,10:98:c3:9f:6d:72,-76,ROTE BARONIN,13.76481964,47.89857358,11,[WPA2-PSK-CCMP][ESS],,62437
1565609265000,10:9a:dd:8b:48:37,-85,asd6asdf86sdf,13.77046446,47.90342499,3,[WPA2-PSK-CCMP][ESS],,12412
1565602460000,10:a4:be:6d:e5:eb,-60,TrueCam A5W_eb,14.36619535,48.65465709,4,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565609117000,10:b1:f8:13:5f:72,-86,WLAN1-E00T32,13.78160106,47.92154809,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1565605654000,10:b1:f8:13:71:b5,-86,MaMay,14.34312183,48.33751941,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,72442
1565776804000,10:b1:f8:79:4a:15,-70,WLAN1-N4NH3N,13.79591444,47.91656698,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,72442
1565776429000,10:b1:f8:d9:79:f3,-75,Ferienhaus 2 4 GHz,13.77283446,47.88189778,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,72442
1564768527000,10:bf:48:c6:d9:28,-73,DOMOV,14.31126578,48.80172561,11,[WPA2-PSK-CCMP][WPS][ESS],,122467
1564766993000,10:bf:48:c8:d5:6c,-66,Theia,14.31691594,48.81536962,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565601213000,10:bf:48:fa:5f:f8,-77,STARNET_Homrova,14.29799033,48.77916267,5,[WPA2-PSK-CCMP][ESS],,72442
1565606259000,10:c3:7b:44:1a:86,-83,ASUS,14.29457347,48.27677597,6,[WPA2-PSK-CCMP][WPS][ESS],,32422
1565605964000,10:c3:7b:a3:79:18,-85,SBS_LNZ_GUEST,14.30796347,48.31340241,3,[WPA2-PSK-CCMP][ESS],,132472
970226572000,10:c3:7b:d7:1d:04,-68,Rawsi,14.47180181,48.9764447,47,[WPA2-PSK-CCMP][WPS][ESS],,102457
1565608807000,10:da:43:06:dd:b0,-83,3WebCube491A_EXT,13.7518153,47.94924821,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
969722246000,10:da:43:19:15:03,-56,MysiDira_recepce_EXT,14.31856285,48.81046426,49,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565776358000,10:da:43:19:3f:85,-83,3HuiGate_2.4GHz_2F5F_EXT,13.7736942,47.87821331,10,[WPA2-PSK-CCMP][WPS][ESS],,52432
1565608343000,10:da:43:1c:59:b4,-74,3HuiGate_4E9A_EXT,13.80028952,47.99930233,3,[WPA2-PSK-CCMP][WPS][ESS],,52432
1565607341000,10:da:43:5e:8c:3e,-86,schnitzerlfisch,14.06620406,48.08797297,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
970226553000,10:da:43:b4:30:df,-82,Agentslava4,14.47197093,48.976046,27,[WPA2-PSK-CCMP][WPS][ESS],,92452
1565609281000,10:da:43:e6:f0:58,-84,schweizerhofeg,13.76842304,47.90232796,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565608801000,10:e7:c6:56:bb:d7,-78,DIRECT-D6-HP OfficeJet Pro 6970,13.75056676,47.95008337,4,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565606128000,10:e7:c6:8e:c6:06,-74,DIRECT-05-HP DeskJet 3700 series,14.31812863,48.28788467,3,[WPA2-PSK-CCMP][WPS][ESS],,62437
969795064000,10:e7:c6:bc:be:fc,-65,HP-Print-FC-Officejet 7610,14.31473575,48.81026556,32,[WPA2-PSK-CCMP][ESS],,62437
1564766541000,10:f1:f2:0f:b1:a2,-56,G6_4262,14.31530896,48.81183948,13,[ESS],,12412
969722381000,10:fe:ed:09:2e:fc,-65,TP-LINK_JIPA,14.31772793,48.81062248,46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
969721859000,10:fe:ed:2e:3f:8c,-60,Bodlak.opnt,14.32041753,48.80853006,46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
969722246000,10:fe:ed:2e:52:2a,-71,SAL_1,14.31856285,48.81046426,49,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
969790653000,10:fe:ed:2e:53:7c,-58,GelateriaMonnalisa,14.31454448,48.809717739999996,4,[WPA2-PSK-CCMP][WPS][ESS],,62437
969721859000,10:fe:ed:30:36:2a,-85,dvory,14.32041753,48.80853006,46,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564768736000,10:fe:ed:30:36:c8,-73,Kobra11,14.31050516,48.80153115,5,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
1564768223000,10:fe:ed:44:08:64,-68,Minarova,14.31555358,48.81578709,13,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1565608800000,10:fe:ed:69:f9:ce,-86,TP-LINK_69F9CE,13.75034992,47.95020937,4,[WPA2-PSK-CCMP][WPS][ESS],,32422
969722813000,10:fe:ed:70:56:5a,-84,Penzion_Na_Fortne2,14.31749717,48.81145201,16,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
969721381000,10:fe:ed:70:58:10,-78,Megahracky.cz,14.32536734,48.81001566,145,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,102457
969785546000,10:fe:ed:73:aa:96,-62,Pitbull,14.31747427,48.80652946,14,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,102457
969784908000,10:fe:ed:73:c6:2c,-75,STARNET-Dvorak,14.30954124,48.80183928,90,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
969721381000,10:fe:ed:73:c8:a2,-69,STARNET_Skabalikovi,14.32536734,48.81001566,145,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
970225985000,10:fe:ed:73:c9:2a,-68,Tequila,14.47378257,48.97485597,48,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
969726737000,10:fe:ed:73:cc:a4,-72,STARNET_Interholzova,14.30840128,48.80072791,25,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,82447
969726735000,10:fe:ed:73:d3:86,-66,STARNET_Doubrava,14.30836255,48.8006668,22,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565600993000,10:fe:ed:73:d3:e2,-76,Subrt_Wifi,14.3126868,48.80387303,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
969721381000,10:fe:ed:74:a2:42,-79,STARNET_Svobodovi,14.32536734,48.81001566,145,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
1565600971000,10:fe:ed:74:da:f2,-85,schwarzova,14.31169082,48.80482308,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,52432
969721381000,10:fe:ed:74:da:fe,-83,Balcar,14.32536734,48.81001566,145,[WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
969785315000,10:fe:ed:82:b2:26,-70,STARNET_Halackova,14.31313946,48.80567583,12,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,112462
969722246000,10:fe:ed:8a:02:66,-62,net_158,14.31856285,48.81046426,49,[WPA2-PSK-CCMP][WPS][ESS],,92452
1564767932000,10:fe:ed:a3:00:00,-67,Seges.opnt,14.31660285,48.81582341,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,72442
970226572000,10:fe:ed:a5:ed:30,-70,STARNET_Odehnalova,14.47180181,48.9764447,47,[WPA2-PSK-CCMP][ESS],,112462
969726511000,10:fe:ed:a7:ff:f0,-84,Starnet Horcicka,14.30658761,48.80119046,15,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1565601222000,10:fe:ed:a8:a7:ae,-73,d�lna ,14.29867745,48.77832288,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
969721381000,10:fe:ed:a8:d6:42,-80,STARNET_Cifreund,14.32536734,48.81001566,145,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,82447
1565601031000,10:fe:ed:a9:ab:d0,-80,Fitklub,14.3128468,48.79995026,8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
1565601067000,10:fe:ed:aa:3c:d2,-85,STARNET-Daute,14.30479345,48.79750786,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1564768590000,10:fe:ed:bc:84:8c,-76,hubacik.opnt,14.30972465,48.80203167,11,[WPA2-PSK-CCMP+TKIP][WPS][ESS],,42427
969790857000,10:fe:ed:bd:14:5e,-53,internet,14.31307825,48.81143354,10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,62437
969786147000,10:fe:ed:be:de:94,-68,STARNET_Novakova,14.31776466,48.80982172,16,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,82447
970226900000,10:fe:ed:d2:c3:2c,-83,Vlaskova,14.4706459,48.98066768,46,[WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564768249000,10:fe:ed:d2:d2:e8,-81,Musilova,14.3154834,48.81512366,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565601033000,10:fe:ed:d3:ba:a2,-68,STARNET-Vysna,14.31247814,48.79980426,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
969722381000,10:fe:ed:d3:f1:a6,-66,Galerie Marie,14.31772793,48.81062248,46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,22417
969721381000,10:fe:ed:dd:cb:e6,-68,WIFI_prizemi,14.32536734,48.81001566,145,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
1564768505000,10:fe:ed:e4:9d:58,-77,svejdova.opnt,14.31262811,48.80320477,12,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,62437
970226900000,10:fe:ed:e6:ba:52,-80,Wifi_Srutovi,14.4706459,48.98066768,46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,32422
1565606521000,10:fe:ed:f4:0e:7a,-86,WIFI-R,14.29877111,48.22694242,9,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1565609043000,12:18:0a:79:b3:35,-68,,13.78601422,47.93146747,3,[WPA2-PSK-CCMP][ESS],,12412
969722722000,12:18:0a:7b:37:50,-68,bata-private,14.31753564,48.8122104,45,[WPA2-PSK-CCMP][ESS],,12412
969722722000,12:18:1a:7b:37:50,-86,bata-private,14.31753564,48.8122104,45,[WPA2-PSK-CCMP][ESS],,-5180
1565608960000,12:27:22:59:15:95,-83,,13.77919318,47.93235401,3,[WPA2-PSK-CCMP][ESS],,112462
969790898000,12:27:22:d5:3f:af,-81,,14.31370082,48.8115486,9,[WPA2-PSK-CCMP][ESS],,62437
969790826000,12:27:22:d5:3f:f3,-81,,14.31299618,48.81108424,10,[WPA2-PSK-CCMP][ESS],,62437
969790829000,12:27:22:fb:35:22,-51,,14.31300653,48.81111908,4,[WPA2-PSK-CCMP][ESS],,12412
970226572000,12:32:7e:f7:ae:ef,-55,HUAWEI Y6s,14.47180181,48.9764447,47,[WPA2-PSK-CCMP][ESS],,12412
969785450000,12:4e:26:d5:a2:f6,-54,LuckyNet_HOST,14.31559014,48.80642387,13,[ESS],,62437
969785454000,12:4e:26:d5:a3:b2,-60,LuckyNet_HOST,14.31568071,48.80643127,13,[ESS],,112462
969785470000,12:4e:26:d5:a5:5e,-75,LuckyNet_HOST,14.31598935,48.80643747,16,[ESS],,12412
969785453000,12:4e:26:d5:a6:82,-61,LuckyNet_HOST,14.31565833,48.80642949,14,[ESS],,12412
969785473000,12:4e:26:d5:b3:4e,-63,LuckyNet_HOST,14.31607842,48.80643088,15,[ESS],,112462
969785444000,12:4e:26:d5:b9:1c,-68,LuckyNet_HOST,14.31546825,48.80642844,13,[ESS],,62437
969723622000,12:5b:ad:cd:28:13,-74,DIRECT-13-HP M203 LaserJet,14.31722292,48.81404057,15,[WPA2-PSK-CCMP][WPS][ESS],,62437
1565603119000,12:62:e5:61:89:73,-84,DIRECT-73-HP M15 LaserJet,14.44791668,48.65171922,5,[WPA2-PSK-CCMP][WPS][ESS],,62437
970225985000,12:62:e5:b7:f7:63,-81,DIRECT-63-HP OfficeJet Pro 8210,14.47378257,48.97485597,48,[WPA2-PSK-CCMP][WPS][ESS],,62437
970226690000,12:7b:44:9c:f3:20,-77,Filip_hoste,14.47150594,48.97814482,15,[WPA2-PSK-CCMP][ESS],,132472
969721381000,12:80:63:bd:d5:e0,-85,HOM-GUEST,14.32536734,48.81001566,145,[WPA2-PSK-CCMP+TKIP][ESS],,12412
969723596000,12:9f:c2:34:38:39,-85,IBrest,14.31773272,48.81383331,19,[WPA2-PSK-CCMP][ESS],,62437
1564766796000,12:9f:c2:34:39:64,-72,,14.3172116,48.81360044,11,[WPA2-PSK-CCMP][ESS],,62437
1564766790000,12:9f:c2:35:39:53,-74,,14.3170837,48.81357348,10,[WPA2-PSK-CCMP][ESS],,-5200
1565606621000,12:9f:c2:dd:cf:3d,-85,,14.28230563,48.21359774,3,[WPA2-PSK-CCMP][ESS],,112462
1565776525000,12:e7:c6:5d:25:1f,-84,DIRECT-1f-HP M15 LaserJet,13.7657629,47.89495002,10,[WPA2-PSK-CCMP][WPS][ESS],,112462
970226809000,14:36:c6:68:a3:17,-87,Lenovo S90,14.47081969,48.97947359,33,[WPA2-PSK-CCMP][ESS],,12412
1565777393000,14:3c:c3:20:2a:47,-56,HUAWEI P30 Pro,13.80876777,47.91229878,4,[WPA2-PSK-CCMP][ESS],,112462
1565606694000,14:3c:c3:d8:5a:95,-49,Franziska P30 Pro,14.26240366,48.20477557,3,[WPA2-PSK-CCMP][ESS],,62437
1565605976000,14:58:d0:38:af:15,-87,LFK02,14.3096594,48.31202166,3,[WPA2-EAP-CCMP][ESS],,132472
1565777737000,14:59:c0:54:35:c5,-63,Wifi Range Extender,13.80919703,47.91220469,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
1564766605000,14:5f:94:0d:45:40,-55,Honor 6X,14.31656454,48.81208343,5,[WPA2-PSK-CCMP][ESS],,62437
1565605726000,14:5f:94:64:0d:30,-80,HUAWEI-B528-0D30,14.3225408,48.32840253,3,[WPA2-PSK-CCMP][WPS][ESS],,92452
1565609106000,14:5f:94:64:2f:63,-85,HUAWEI-B528-2F63,13.78339787,47.92301691,3,[WPA2-PSK-CCMP][WPS][ESS],,72442
1565608818000,14:5f:94:64:39:2c,-70,HUAWEI-B528-392C,13.75382638,47.94750765,4,[WPA2-PSK-CCMP][WPS][ESS],,82447
1565608023000,14:5f:94:64:51:5a,-80,HUAWEI-B528-515A,13.91957815,48.0089081,3,[WPA2-PSK-CCMP][WPS][ESS],,52432
1565776837000,14:5f:94:7a:60:f4,-78,MT2,13.79650807,47.91685392,41,[WPA2-PSK-CCMP][WPS][ESS],,82447
1565609298000,14:5f:94:f6:9c:20,-76,TMOBILE-73443,13.76657814,47.90074562,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1565604210000,14:5f:94:f7:21:e5,-83,TMOBILE-91232,14.47560291,48.56020539,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1565608751000,14:5f:94:f7:46:11,-83,TMOBILE-56469,13.73909321,47.95564255,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1565604065000,14:5f:94:f7:47:01,-86,TMOBILE-29559,14.47505987,48.58715539,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,112462
1565776625000,14:9d:09:7e:e6:ac,-73,A1-Tranta's,13.77478031,47.90404788,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565609213000,14:9d:09:7f:2f:18,-87,A1-7F2F11,13.77956274,47.90651811,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565606721000,14:9d:09:be:11:20,-86,A1-BE1118,14.25426272,48.20117267,3,[WPA2-PSK-CCMP][WPS][ESS],,12412
1565611121000,14:9f:3c:d9:c6:d7,-75,AndroidAP,13.76482382,47.89857141,10,[WPA2-PSK-CCMP][ESS],,12412
1565609275000,14:a5:1a:dd:6f:c0,-70,PLD-HOME-AT,13.76920546,47.90280562,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
